Frm,Track,xc,yc,w,h,Velocity(kmph)
2779,10,2662,641,88,58,0.482778370799265
2779,217,862,1779,91,42,37.3124573842196
2779,236,91,777,183,101,2.80786666571654
2779,237,430,981,102,43,32.3071254077841
2779,7,2798,625,82,61,1.66856948366158
2779,9,2404,498,72,61,1.56498360690639
2779,5,2459,386,86,52,1.23228249385334
2779,183,1120,126,32,41,-0.137197000791685
2779,194,2921,1286,39,33,4.27289765723308
2779,238,76,1216,153,103,11.2492235662919
2779,230,736,1054,215,101,26.3611532213137
2779,219,2564,909,91,41,45.4390395981275
2779,232,976,926,94,38,35.8227951180533
2779,220,1655,1150,96,41,26.1468360855323
2779,214,3264,883,255,108,55.9182191048824
2780,234,626,1202,205,98,27.6434805605344
2780,235,770,940,88,38,35.4083156959783
2780,12,3467,1878,175,93,1.72340782065847
2780,210,2436,570,79,53,4.62446030452095
2780,6,2443,437,86,53,0.513230167070545
2780,205,1089,149,24,26,0.383746767337287
2780,103,2575,703,73,69,3.81292350523118
2780,224,1598,1748,100,43,45.0921829443563
2780,229,2289,1560,188,94,37.9736157943076
2780,188,3608,605,115,40,1.32815245766995
2780,216,972,1247,80,57,25.6572952235427
2780,4,2358,376,83,47,0.804373037275747
2780,8,2497,625,77,65,1.39925142325039
2780,213,3592,1058,230,109,66.4408373406392
2780,10,2662,641,88,58,0.369261758817283
2780,217,848,1779,91,42,37.8786305266837
2780,236,92,779,185,100,3.27162470236913
2780,237,441,977,101,41,32.7532147940125
2780,7,2798,625,82,60,1.44607520390979
2780,9,2405,498,75,62,1.79005013323638
2780,5,2459,386,86,52,1.06329335350223
2780,183,1120,126,32,41,-0.157212686559428
2780,194,2923,1287,38,32,4.59165784631021
2780,238,81,1215,161,101,12.0408589620327
2780,230,745,1053,215,100,26.4739971020339
2780,219,2580,909,93,41,45.706034365355
2780,232,989,925,92,38,36.2492471493597
2780,220,1664,1151,96,40,26.1070090438144
2780,214,3283,882,257,108,56.0378212912063
2781,234,636,1201,204,98,28.044070357366
2781,235,781,939,84,37,34.98188981836
2781,12,3467,1878,175,93,1.44337801576861
2781,210,2437,569,80,55,4.64096352207662
2781,6,2443,437,86,53,0.430242256311515
2781,205,1088,149,24,26,0.776906311189844
2781,103,2575,703,73,70,3.21511009563212
2781,224,1585,1748,98,43,43.9270492024174
2781,229,2276,1561,188,93,37.9798564787801
2781,188,3609,605,115,40,1.62501975170713
2781,216,965,1251,80,57,25.3775693383425
2781,4,2358,377,82,48,1.10175653958078
2781,8,2497,625,77,66,1.17185657976028
2781,213,3615,1057,230,110,66.7422301559948
2781,10,2662,640,88,57,0.747971321605119
2781,217,836,1779,90,42,37.4364311539226
2781,236,94,778,189,102,3.70431709360522
2781,237,450,975,103,42,31.8753554557051
2781,7,2798,625,83,60,1.23885639794756
2781,9,2406,498,78,63,1.99465156250457
2781,5,2458,386,85,52,1.38542345921547
2781,183,1119,126,32,40,0.307381272635554
2781,194,2925,1288,38,31,4.88631740036232
2781,238,84,1215,169,100,11.2429845952906
2781,230,755,1053,214,101,27.0193086798418
2781,219,2596,909,93,41,45.9423514772806
2781,232,1002,925,92,37,36.6126430119179
2781,220,1673,1150,96,41,26.0776943416295
2781,214,3301,882,257,108,55.6370278352277
2782,234,646,1201,204,99,28.3729989371304
2782,235,793,938,86,37,35.0613791799869
2782,12,3467,1878,174,93,1.18812521261583
2782,210,2437,569,81,56,3.96965316898991
2782,6,2443,438,87,52,0.833561244278496
2782,205,1088,149,24,27,0.657889718386663
2782,103,2575,704,73,70,3.14722054026784
2782,224,1569,1748,99,44,44.3011826453087
2782,229,2263,1561,187,93,37.9666375135839
2782,188,3609,606,115,40,1.89204665052732
2782,216,957,1256,80,54,25.7729793095003
2782,4,2358,377,83,48,0.897926350947532
2782,8,2497,625,77,65,0.964584863894243
2782,213,3638,1055,231,110,67.0298492497478
2782,10,2662,641,88,57,1.09630840199521
2782,217,822,1778,92,42,38.0054313370936
2782,236,94,778,189,102,3.02822524319864
2782,237,462,972,100,43,32.6652114359381
2782,7,2798,625,83,60,1.04745522957552
2782,9,2407,498,78,63,2.17913774748465
2782,5,2459,386,85,52,1.6770901228311
2782,183,1120,126,32,41,0.733972901850887
2782,194,2928,1288,36,31,5.52242075742229
2782,238,90,1214,179,99,12.6078503573476
2782,230,764,1053,213,101,27.0270119807914
2782,219,2612,910,91,41,46.1645069770124
2782,232,1016,924,96,37,37.4308301306552
2782,220,1682,1150,95,40,26.0310657594177
2782,240,20,1096,40,120,0
2782,214,3320,882,258,108,55.7338638349035
2783,234,656,1200,204,98,28.6828426978234
2783,235,807,938,87,37,36.0660634821046
2783,12,3467,1878,175,94,0.957337020007785
2783,210,2437,569,81,56,3.35023112272517
2783,6,2444,438,87,52,1.20119918239068
2783,205,1088,149,25,27,0.548748781523641
2783,103,2575,704,72,70,2.60803839265514
2783,224,1554,1748,99,43,44.1687248388856
2783,229,2250,1562,187,92,37.9724970059522
2783,188,3609,606,115,40,1.65120382179811
2783,216,950,1260,80,54,25.4714466563354
2783,4,2357,376,83,48,1.39179107718023
2783,8,2497,624,77,66,1.2561828811791
2783,213,3661,1054,232,111,67.2421824049174
2783,10,2662,640,88,57,1.4141335897134
2783,217,809,1778,91,42,38.0271719173359
2783,236,93,777,187,103,3.10034880172572
2783,237,470,971,98,43,31.2252202794725
2783,7,2798,625,83,60,0.872091564583018
2783,9,2406,498,77,63,2.34409748905823
2783,5,2459,386,86,52,1.46000330333084
2783,183,1120,126,32,41,0.643523257361618
2783,194,2929,1288,39,31,5.14331217210689
2783,238,93,1215,186,100,11.909046358634
2783,230,773,1052,215,102,27.0480029237539
2783,219,2627,910,92,42,45.8639864231504
2783,232,1030,924,98,38,38.1482484893094
2783,220,1690,1149,96,40,25.5456302812578
2783,240,23,1098,47,119,10.4757980382076
2783,214,3339,882,258,108,55.8089966368692
2784,234,666,1200,203,98,28.9265335485146
2784,235,822,937,89,36,37.4699287286894
2784,12,3467,1878,175,94,0.750391832058892
2784,210,2437,569,82,56,2.78329405890866
2784,6,2443,438,87,51,1.53360518114161
2784,205,1088,149,25,27,0.449468084659587
2784,103,2575,704,72,69,2.11908499233402
2784,224,1539,1749,99,43,44.0669562416748
2784,229,2237,1562,186,92,37.9590680084976
2784,188,3609,606,114,40,1.42563048090327
2784,216,942,1266,81,54,26.1183758578423
2784,4,2357,376,83,47,1.16722972567655
2784,8,2497,624,77,67,1.04524252215525
2784,213,3684,1052,231,112,67.4480189125404
2784,10,2662,640,88,57,1.22277925689648
2784,217,796,1778,93,42,38.0429536600773
2784,236,92,778,185,102,3.17534540707877
2784,237,479,969,100,44,30.4954935356178
2784,7,2798,625,83,61,0.712712732336518
2784,9,2407,499,78,64,2.68871921650953
2784,5,2459,385,86,52,1.7360982703415
2784,183,1120,126,32,41,0.558463155602242
2784,194,2930,1289,39,31,4.99208007961751
2784,238,98,1214,195,100,12.4907554895267
2784,230,782,1052,215,102,27.0291056434028
2784,219,2642,910,92,41,45.5808574421641
2784,232,1042,924,98,38,37.8284471853769
2784,220,1699,1150,96,41,25.5853349197059
2784,240,28,1099,56,122,14.860398857063
2784,214,3359,882,258,108,56.3438888224885
2785,234,676,1199,204,98,29.1569983764514
2785,235,835,937,90,36,37.762093187271
2785,12,3467,1878,176,94,0.56641884079727
2785,210,2437,569,82,56,2.26856694488522
2785,6,2443,438,87,52,1.3526729201254
2785,205,1088,149,25,26,0.359889415396147
2785,103,2575,705,73,70,2.15830779660876
2785,224,1523,1749,100,44,44.4408622933342
2785,229,2224,1562,187,92,37.9464676393637
2785,188,3609,605,114,40,1.69514116972611
2785,216,934,1270,81,54,26.1975708525472
2785,4,2357,376,83,47,0.962393727182379
2785,8,2497,624,77,67,0.853585519063074
2785,213,3707,1050,231,112,67.6170209017922
2785,10,2662,640,88,58,1.04487059696916
2785,217,783,1778,92,42,38.0535238924211
2785,236,93,779,186,102,3.2517371945172
2785,237,493,966,100,44,32.3326369121717
2785,7,2798,625,82,61,0.569039120983034
2785,9,2407,499,79,63,2.3203423968271
2785,5,2459,385,86,52,1.50513080470939
2785,183,1120,126,32,41,0.479159995153533
2785,194,2932,1289,39,31,5.13344521773586
2785,238,102,1214,204,99,12.343288775122
2785,230,792,1052,214,101,27.4803109733772
2785,219,2658,910,90,40,45.7954339185723
2785,232,1056,923,99,39,38.4939396257416
2785,220,1707,1150,96,41,25.1246314791365
2785,240,32,1091,64,111,24.8965284421848
2785,214,3378,882,258,108,56.3399780668178
2786,234,685,1199,204,98,28.8483742502802
2786,235,849,936,94,36,38.5038215418163
2786,12,3467,1878,176,94,0.404351852668068
2786,210,2436,569,81,56,2.28405131006877
2786,6,2443,438,86,52,1.18155788897079
2786,205,1088,149,25,26,0.279737579812917
2786,103,2574,705,72,69,2.20219987914616
2786,224,1508,1749,101,44,44.3061557301513
2786,229,2211,1562,187,92,37.9347453486259
2786,188,3608,605,114,40,1.93827675337385
2786,216,927,1275,81,55,26.097807135995
2786,4,2357,376,83,47,0.777058337913227
2786,8,2497,623,77,68,1.15986643100911
2786,213,3728,1048,226,112,66.7986955160039
2786,10,2662,640,88,57,0.880818679449374
2786,217,770,1779,93,43,38.0779797934026
2786,236,92,779,185,102,3.12954486987579
2786,237,505,963,97,42,33.0440887969518
2786,7,2798,625,82,61,0.440605619399687
2786,9,2407,499,79,63,1.97834561675554
2786,5,2459,385,85,52,1.28996180685173
2786,183,1119,126,32,41,0.884836766394913
2786,194,2932,1289,40,30,4.3037606273062
2786,238,106,1214,212,96,12.2166506907114
2786,230,801,1051,214,102,27.4291186354772
2786,219,2673,910,90,41,45.5076344417791
2786,232,1068,923,98,38,38.1101025560918
2786,220,1716,1149,97,41,25.2183548334745
2786,240,35,1089,72,108,17.1861625104079
2786,214,3397,882,259,107,56.3219984036632
2787,234,695,1199,204,99,29.0306845844859
2787,235,861,935,96,37,38.2034601929957
2787,12,3467,1878,176,95,0.262977134678692
2787,210,2436,569,81,56,1.82725454647523
2787,6,2443,438,86,50,1.02116772585855
2787,205,1088,149,25,26,0.208643696320092
2787,103,2574,706,74,69,2.24934644025724
2787,224,1493,1749,99,42,44.184533576993
2787,229,2199,1562,187,92,37.4449286480658
2787,188,3608,605,114,40,1.67679016700165
2787,216,918,1279,81,53,26.5961878141182
2787,4,2357,376,82,47,0.610748350883027
2787,8,2497,623,77,68,0.9626139734511
2787,213,3741,1047,206,111,62.1768944506493
2787,10,2662,640,87,57,0.730762736369053
2787,217,757,1778,92,43,38.0969302169144
2787,236,94,779,188,102,3.50381136660051
2787,237,517,960,97,42,33.6788981908772
2787,7,2798,625,82,61,0.326798978076786
2787,9,2407,499,78,63,1.66343139702921
2787,5,2458,385,85,52,1.57016547613682
2787,183,1119,126,32,41,0.774688126724285
2787,194,2932,1289,43,30,3.54708468048705
2787,238,110,1213,219,97,12.1750029791553
2787,230,810,1050,214,103,27.3708208905929
2787,219,2688,911,91,40,45.2563358659627
2787,232,1083,923,99,39,39.1798541138037
2787,220,1722,1149,98,41,23.8501939282786
2787,240,39,1090,79,109,14.5454048389635
2787,214,3416,882,259,107,56.292528483766
2788,234,705,1198,204,98,29.2083278934711
2788,235,875,934,96,38,38.8615309911516
2788,12,3467,1878,175,96,0.140975566805316
2788,210,2436,569,81,56,1.41864626835196
2788,6,2443,438,86,50,0.872102731466179
2788,205,1088,149,25,26,0.14616603969141
2788,103,2574,706,75,69,1.81951651386517
2788,224,1477,1749,100,42,44.5546375610787
2788,229,2185,1563,188,91,37.9740169753287
2788,188,3608,605,113,40,1.43359083354682
2788,216,910,1284,81,54,26.8447003668451
2788,4,2357,376,83,47,0.462786288974133
2788,8,2497,623,77,68,0.783611758111962
2788,213,3755,1044,185,112,58.5713132401937
2788,10,2662,640,87,57,0.594612814053197
2788,217,745,1778,92,42,37.613604430217
2788,236,95,779,190,103,3.37119775090124
2788,237,529,957,101,41,34.2416717600833
2788,7,2798,625,82,61,0.226891209401873
2788,9,2407,499,78,64,1.37578755405249
2788,5,2458,385,85,52,1.3450767421301
2788,183,1119,126,32,41,0.671235289324273
2788,194,2933,1289,46,30,3.3415646628425
2788,238,114,1213,227,95,12.0731209059894
2788,230,819,1049,214,102,27.307445489506
2788,219,2704,911,90,40,45.4877718381627
2788,232,1094,922,96,38,38.2458968179329
2788,220,1732,1150,97,40,24.5529774633829
2788,240,43,1087,87,107,14.5011906176438
2788,214,3435,882,259,107,56.2538922529142
2789,234,716,1198,204,97,29.8128148227514
2789,235,889,934,97,38,39.4240769711473
2789,12,3467,1878,175,96,0.036959415710695
2789,210,2436,569,80,55,1.05632437339049
2789,6,2443,438,87,51,0.734697562996627
2789,205,1088,149,25,26,0.0918085309291604
2789,103,2574,707,75,68,1.91255526544982
2789,224,1462,1749,99,41,44.4150772325561
2789,229,2173,1563,188,92,37.483871400229
2789,188,3608,605,113,40,1.20925594940969
2789,216,903,1288,81,53,26.4046314553609
2789,4,2357,375,83,47,0.811336517218127
2789,8,2497,624,77,67,1.10149771976241
2789,213,3767,1043,160,109,54.219747620173
2789,10,2662,640,87,57,0.472088788775991
2789,217,731,1777,93,42,38.1456300939448
2789,236,95,779,191,104,2.77428305561392
2789,237,541,954,100,41,34.736871809273
2789,7,2798,625,82,60,0.14006918637711
2789,9,2408,499,79,65,1.5941699385947
2789,5,2459,385,86,52,1.61617963795191
2789,183,1119,126,32,41,0.574901930525434
2789,194,2933,1289,48,30,2.68452104926336
2789,238,117,1213,235,97,11.4595762109663
2789,230,829,1049,214,103,27.69323289286
2789,219,2720,911,89,41,45.6975948394796
2789,232,1108,922,101,38,38.7912825903837
2789,220,1741,1149,97,41,24.7333882281811
2789,240,47,1088,95,109,13.294159624858
2789,214,3455,882,258,107,56.6871674487388
2790,234,727,1197,203,97,30.3724480211695
2790,235,901,934,100,40,38.9560670110913
2790,12,3467,1878,175,96,-0.0504959277096843
2790,210,2436,569,80,55,0.738017339615763
2790,6,2444,438,87,52,1.08806085026114
2790,205,1089,149,25,26,0.524037850898822
2790,103,2574,709,76,67,2.48403625827737
2790,241,3793,1588,93,45,0
2790,224,1446,1749,100,42,44.7667949727517
2790,229,2159,1564,187,91,38.0121109530198
2790,188,3608,605,113,40,1.00398974439793
2790,216,895,1293,82,54,26.650928938901
2790,4,2357,376,83,47,1.13354004572138
2790,8,2497,624,77,66,0.914802155666462
2790,213,3778,1042,135,108,49.8244105761172
2790,10,2662,640,87,57,0.362755769200137
2790,217,719,1778,92,42,37.6753332151809
2790,236,95,780,190,104,2.71403990251348
2790,237,553,951,96,41,35.1688988445586
2790,7,2798,625,82,61,0.0654606286812596
2790,9,2408,499,80,65,1.31707268535657
2790,5,2459,385,86,52,1.3828085516764
2790,183,1119,126,32,41,0.485937117557543
2790,194,2935,1290,49,30,3.16703981870333
2790,238,121,1214,242,98,11.5008358887224
2790,230,838,1050,213,102,27.5842423814103
2790,219,2735,912,90,41,45.4232146607647
2790,232,1120,921,97,38,38.3381861934988
2790,220,1749,1150,95,40,24.4326301442547
2790,240,51,1086,102,104,12.9775465017706
2790,214,3475,881,258,108,57.0842594894782
2791,234,737,1197,202,97,30.3658455413997
2791,235,912,933,97,39,38.0487423500207
2791,12,3468,1878,175,96,0.356175976782939
2791,210,2436,569,81,56,0.461178457132083
2791,6,2444,437,87,52,1.41020724215089
2791,205,1089,149,26,26,0.441393039019873
2791,103,2573,710,75,65,2.730194118914
2791,241,3792,1590,95,44,6.49681414639615
2791,224,1430,1749,99,41,45.0877458781745
2791,229,2146,1564,188,92,37.9996955761803
2791,188,3608,605,112,40,0.81768180627419
2791,216,888,1299,81,53,26.7662065887172
2791,4,2357,376,83,47,0.949979743497067
2791,8,2497,624,77,66,0.745325448162961
2791,213,3789,1040,110,108,45.9563662086857
2791,10,2662,640,87,57,0.266055957994335
2791,217,706,1778,91,42,37.7031109314669
2791,236,90,779,181,101,4.63146571483723
2791,237,562,949,95,42,34.0290899452952
2791,7,2798,625,83,61,0.00215668716832633
2791,9,2409,500,81,66,1.74354132422031
2791,5,2459,385,86,52,1.16743413782571
2791,183,1119,126,32,41,0.404440352146896
2791,194,2935,1290,51,30,2.54844687048701
2791,238,125,1214,250,98,11.4786908826129
2791,230,848,1049,213,102,27.9517268368029
2791,219,2752,912,90,41,46.11190603294
2791,232,1132,921,98,37,37.8915650315433
2791,220,1758,1150,95,40,24.6165169525115
2791,240,55,1085,111,102,12.3971367527994
2791,214,3493,881,259,108,56.4644017176219
2792,234,748,1197,203,97,30.8210744170623
2792,235,924,933,93,39,37.6612851783932
2792,12,3468,1879,174,97,0.733651697333729
2792,210,2437,569,82,56,0.702069482721133
2792,6,2444,437,88,53,1.22252135828414
2792,205,1089,149,26,27,0.365833486466245
2792,103,2573,711,75,63,2.75793547033394
2792,241,3779,1590,114,46,37.5930894720245
2792,224,1416,1750,98,42,44.437342721479
2792,229,2133,1564,187,92,37.9873433206637
2792,188,3608,605,112,40,0.64996045133295
2792,216,880,1303,81,51,26.7319652026523
2792,4,2357,376,83,47,0.782604212983983
2792,8,2497,624,77,65,0.592733883131463
2792,213,3800,1040,85,102,42.4406692715844
2792,10,2662,640,87,57,0.181337085307172
2792,217,694,1777,90,43,37.2696363588256
2792,236,89,778,178,101,4.61793113214332
2792,237,571,947,97,42,32.9725514117134
2792,7,2798,625,83,60,-0.0507686466831504
2792,9,2409,500,81,66,1.457482736108
2792,5,2459,385,86,51,0.970271263193665
2792,183,1120,126,32,41,0.80938556345617
2792,194,2936,1291,52,31,2.67142969986874
2792,238,129,1214,255,99,11.4625615137508
2792,230,858,1049,213,102,28.2543554193029
2792,219,2769,912,90,42,46.7375202665308
2792,232,1146,921,96,37,38.433077078062
2792,220,1766,1150,97,41,24.3147161237951
2792,240,60,1083,119,99,13.2845640129239
2792,214,3513,881,258,107,56.845004813412
2793,234,758,1196,203,98,30.7642957842502
2793,235,937,931,92,38,37.8498868942773
2793,12,3468,1879,173,96,0.602168037926289
2793,210,2437,569,83,57,0.456928110920747
2793,6,2444,437,88,53,1.04768166847903
2793,205,1088,149,26,27,0.776308562790145
2793,103,2573,712,75,61,2.78339622989543
2793,241,3764,1590,121,45,47.8735055681133
2793,224,1400,1750,98,42,44.7824136790813
2793,229,2120,1564,186,94,37.9752258679373
2793,188,3608,605,112,40,0.50024116905478
2793,216,872,1307,81,52,26.6933360447031
2793,4,2357,376,82,47,0.631218826759725
2793,8,2497,624,77,65,0.456499753303488
2793,213,3811,1038,60,103,39.4362180179958
2793,10,2662,641,88,56,0.586878422090895
2793,217,680,1777,93,44,37.8131614097082
2793,236,89,777,178,100,4.40071400866342
2793,237,583,944,99,42,33.5114162339311
2793,7,2798,625,83,60,-0.0942420703091004
2793,9,2409,500,81,66,1.19698469737493
2793,5,2459,385,86,51,0.791231036785757
2793,183,1120,126,32,42,0.699737756717445
2793,194,2939,1291,48,31,3.55512013963291
2793,238,136,1213,256,98,12.9768740676728
2793,230,867,1048,213,102,28.0676111641828
2793,219,2784,912,90,41,46.3432077060384
2793,232,1160,920,96,37,38.9371871898809
2793,220,1774,1150,96,40,24.0476174764106
2793,240,64,1081,127,98,13.0775935097488
2793,214,3532,881,258,107,56.7047919332201
2794,234,769,1196,203,98,31.1499778852356
2794,235,950,930,90,39,37.9594028600083
2794,12,3468,1879,173,96,0.483431546405462
2794,210,2437,569,83,56,0.245365743603521
2794,6,2444,438,87,52,1.36515345642139
2794,205,1088,149,26,28,0.671768756429009
2794,103,2572,712,74,61,2.80657617304301
2794,242,3808,1681,60,37,0
2794,241,3751,1591,117,44,46.5443187078482
2794,224,1383,1750,99,42,45.5765815285988
2794,229,2106,1565,186,94,38.4595694778406
2794,188,3608,605,113,40,0.3677702368773
2794,216,864,1311,80,51,26.6516100494868
2794,4,2357,376,83,47,0.495425282828233
2794,8,2497,624,77,65,0.335941038586617
2794,213,3822,1038,36,101,36.7381969450376
2794,10,2662,640,88,57,0.960009138378695
2794,217,666,1777,91,42,38.3110051325081
2794,236,88,777,177,101,4.19728104967044
2794,237,595,941,97,41,33.9985067767656
2794,7,2798,625,83,60,-0.129177198028406
2794,9,2408,499,79,65,1.63909278929042
2794,5,2458,385,85,51,1.10897293658167
2794,183,1120,126,33,42,0.597808095040238
2794,194,2941,1292,45,30,4.00395667858595
2794,238,143,1213,256,98,14.3016430754472
2794,230,876,1047,214,103,27.8866423066564
2794,219,2800,913,91,41,46.4686026392935
2794,232,1173,920,98,38,38.8909755746477
2794,220,1782,1150,95,40,23.8134510113807
2794,240,68,1081,135,98,12.5224670107749
2794,214,3552,881,255,107,57.0465489784342
2795,234,779,1196,203,97,31.006351353942
2795,235,964,930,94,40,38.5117783318228
2795,12,3468,1879,172,96,0.377096014252745
2795,210,2437,569,83,56,0.0649785313865446
2795,6,2443,438,86,51,1.65322662995323
2795,205,1088,149,26,28,0.574519318927907
2795,103,2571,712,73,61,2.82750872946042
2795,242,3803,1681,71,42,14.527318068524
2795,241,3733,1592,118,45,54.1375675759588
2795,224,1369,1749,96,40,44.8782995798232
2795,229,2094,1564,187,95,37.9448047036379
2795,188,3608,605,113,40,0.251663656517051
2795,216,855,1315,81,52,27.0412089240398
2795,4,2357,376,83,47,0.374660969739235
2795,8,2497,624,77,65,0.230256835361193
2795,10,2662,640,88,57,0.821558697104716
2795,217,653,1777,92,44,38.2843412065045
2795,236,89,778,178,101,4.20691395979434
2795,237,606,938,101,42,33.9714074797681
2795,7,2798,625,83,60,-0.156463246669626
2795,9,2408,499,80,65,1.36764121413959
2795,5,2458,385,85,51,0.922046823351649
2795,183,1120,126,33,42,0.503829679152266
2795,194,2942,1292,45,30,3.82388599025303
2795,238,151,1212,254,99,16.0060787308234
2795,230,886,1047,213,103,28.1656377399333
2795,219,2815,914,89,41,46.0987007695557
2795,232,1184,920,94,38,37.8792463983553
2795,220,1790,1150,97,41,23.6102524151987
2795,240,72,1081,143,97,12.1099556586836
2795,214,3571,881,257,108,56.8709077278116
2796,234,790,1195,203,97,31.3593772611979
2796,235,976,929,89,39,38.0686409488489
2796,12,3469,1879,172,96,0.761690250913058
2796,210,2436,570,81,54,0.5907079620722
2796,6,2443,438,86,51,1.43348900111031
2796,205,1088,149,26,28,0.484794716673224
2796,103,2571,712,74,62,2.36725409255524
2796,242,3798,1682,83,41,14.9192617709565
2796,241,3713,1592,124,46,60.6848748123156
2796,224,1353,1749,99,41,45.1768661274729
2796,229,2081,1565,187,95,37.9498514686108
2796,188,3608,605,113,40,0.150941607329242
2796,216,848,1320,82,53,26.7939058344683
2796,4,2357,376,83,48,0.268234279857926
2796,8,2497,624,77,65,0.138558711637312
2796,10,2662,640,88,57,0.693767484508622
2796,217,640,1777,90,43,38.2558881531477
2796,236,90,780,180,101,4.60759777207974
2796,237,617,937,100,41,33.7667092959703
2796,7,2798,625,82,60,-0.176955941455956
2796,9,2408,499,81,65,1.12067223901046
2796,5,2458,385,85,51,0.752270700452535
2796,183,1120,126,33,42,0.417880081478651
2796,194,2944,1292,44,30,4.13899925570437
2796,238,159,1212,252,97,17.4985615530126
2796,230,896,1046,213,104,28.4368162543972
2796,219,2831,914,88,41,46.2186221276787
2796,232,1199,919,98,38,38.8797840901189
2796,220,1799,1150,97,41,23.9149248306866
2796,240,77,1080,153,95,12.6366648934884
2796,214,3590,880,256,108,56.7142099313962
2797,234,801,1195,203,97,31.644598932446
2797,235,990,928,90,39,38.6094020819536
2797,12,3470,1879,173,96,1.11474205932167
2797,210,2437,569,83,56,1.08198794001879
2797,6,2444,438,87,51,1.70775988543954
2797,205,1088,149,27,28,0.402679948096709
2797,103,2572,711,75,62,2.6252069710732
2797,242,3791,1683,95,42,19.7143058399607
2797,241,3697,1592,123,45,58.696501734527
2797,224,1337,1749,99,40,45.4473625031479
2797,229,2068,1565,187,95,37.9360771737411
2797,188,3608,605,112,40,0.0645586461194268
2797,216,840,1325,82,53,26.9600239436322
2797,4,2358,376,83,48,0.654356879945052
2797,8,2497,624,77,65,0.0598981959197946
2797,10,2662,640,88,57,0.576766114681395
2797,217,628,1777,91,43,37.7473587068883
2797,236,91,781,181,101,4.57653707602231
2797,237,630,934,98,40,34.6729124666271
2797,7,2798,625,82,60,-0.191470411064379
2797,9,2408,499,81,64,0.897799790721692
2797,5,2459,385,86,51,1.0783274553361
2797,183,1120,126,33,42,0.339905779572032
2797,194,2944,1292,47,29,3.46914703727222
2797,238,168,1213,251,98,19.3351872775082
2797,230,906,1046,213,103,28.6518266936842
2797,219,2847,915,89,42,46.339451273295
2797,232,1212,920,95,38,38.8325689123653
2797,220,1807,1150,95,40,23.724387173678
2797,240,81,1079,162,94,12.3566351289519
2797,214,3609,880,257,108,56.5515857615161
2798,234,812,1195,203,97,31.8887434898272
2798,235,1002,927,87,38,38.1395674773516
2798,12,3470,1879,174,96,0.957234073517162
2798,210,2438,569,83,56,1.33883400497163
2798,6,2444,438,87,51,1.47568599321581
2798,205,1088,149,26,28,0.328133871022329
2798,103,2571,712,75,62,2.86275971410183
2798,242,3784,1684,104,43,21.253563752874
2798,241,3684,1593,117,44,53.5951115556444
2798,224,1322,1750,99,39,45.2273661163851
2798,229,2055,1565,186,96,37.9235271572094
2798,188,3608,605,112,39,-0.00857009221248329
2798,216,831,1330,80,50,27.5191979677466
2798,4,2357,376,83,48,1.01026771430157
2798,8,2497,624,77,65,-0.00670936956602605
2798,10,2662,640,88,56,0.470504688913487
2798,217,615,1776,90,43,37.7786637176028
2798,236,91,781,181,101,3.86603396047898
2798,237,644,930,91,38,36.0758779579396
2798,7,2798,625,82,60,-0.200775849458179
2798,9,2409,499,81,64,1.17734698703502
2798,5,2459,385,86,51,0.898800499655331
2798,183,1120,126,32,41,0.26974450366896
2798,194,2945,1292,46,28,3.33732123567776
2798,238,176,1213,250,98,20.4571476617317
2798,230,916,1046,213,103,28.8384861285069
2798,219,2864,916,90,42,46.923766873721
2798,232,1227,919,99,38,39.736067441437
2798,220,1815,1151,98,41,23.5887768262057
2798,240,86,1080,172,94,12.8058152185273
2798,214,3629,881,258,106,56.8888427519916
2799,234,823,1195,203,97,32.0949676236219
2799,235,1016,927,91,38,38.639890802016
2799,12,3471,1878,173,96,1.4889291249621
2799,210,2438,569,84,56,1.09763847846245
2799,6,2443,438,86,50,1.73902737671931
2799,205,1088,149,27,29,0.261010553014207
2799,103,2571,712,75,61,2.40235629954691
2799,242,3775,1684,111,44,25.1921193852236
2799,241,3664,1594,122,44,57.7626914817046
2799,224,1306,1750,101,40,45.4853835915609
2799,229,2042,1565,187,94,37.9121850619013
2799,188,3608,605,112,39,-0.0695464217042196
2799,216,823,1334,81,52,27.3755069208931
2799,4,2357,376,83,47,0.856688448574514
2799,8,2497,624,77,65,-0.062264364979689
2799,10,2662,640,88,56,0.374783216667225
2799,217,602,1775,91,41,37.8077485746056
2799,236,90,780,181,103,3.89321247950947
2799,237,653,928,95,42,34.7814602213032
2799,7,2798,625,82,60,-0.2055917326253
2799,9,2409,500,81,65,1.43650041432069
2799,5,2459,385,86,51,0.735549366783812
2799,183,1120,127,32,42,0.686146375329758
2799,194,2946,1292,45,28,3.22091615973104
2799,238,184,1213,249,97,21.4341461515692
2799,230,925,1046,214,104,28.5197048432807
2799,219,2880,916,90,41,46.9583885219104
2799,232,1238,920,93,37,38.6404807035861
2799,220,1823,1151,97,41,23.4440894863993
2799,240,91,1080,180,93,13.1123284731451
2799,214,3649,881,259,106,57.1798718672853
2800,234,834,1194,202,97,32.2881957851911
2800,235,1026,927,86,36,37.173446985293
2800,12,3470,1878,173,96,1.77354599489668
2800,210,2438,569,84,56,0.879929527701953
2800,6,2443,439,86,49,1.97636135768405
2800,205,1088,149,27,29,0.201078655158923
2800,103,2570,713,75,60,2.65966749011154
2800,242,3764,1685,113,43,30.2366164564806
